ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd
0,0,0,999900,999900,15.6,3.9,46,5.1
0,0,19,999900,999900,15,5.6,53,3.6
534,387,156,999900,999900,13.9,6.1,59,2.1
728,786,303,999900,999900,15.6,6.7,55,3.1
905,47,298,999900,999900,17.8,6.7,48,6.7
1057,13,241,999900,999900,17.8,7.2,50,5.7
1176,3,189,999900,999900,17.2,6.1,48,5.1
1258,5,224,999900,999900,13.9,7.8,67,7.2
1299,1,163,999900,999900,10.6,7.2,79,10.3
1297,1,190,999900,999900,9.4,7.2,86,9.3
1252,0,87,999900,999900,8.9,5.6,80,8.8
1166,3,125,999900,999900,7.8,7.2,96,5.1
1043,86,227,999900,999900,8.3,6.7,90,2.1
888,145,94,999900,999900,10,7.2,83,2.6
709,17,13,999900,999900,10,7.2,83,1.5
0,0,0,999900,999900,9.4,7.2,86,1
0,0,0,999900,999900,8.9,7.8,93,0
0,0,0,999900,999900,8.3,6.7,90,1
0,0,0,999900,999900,8.3,6.1,86,0
0,0,0,999900,999900,7.2,6.7,97,0
0,0,0,999900,999900,6.7,6.7,100,1
0,0,0,999900,999900,6.1,6.1,100,0
0,0,0,999900,999900,5.6,5.6,100,0
0,0,0,999900,999900,6.1,5.6,97,0
0,0,0,999900,999900,6.1,5.6,97,1.5
0,0,6,999900,999900,6.1,5.6,97,0
537,96,124,999900,999900,6.7,6.1,96,0
731,196,282,999900,999900,8.3,7.2,93,2.1
907,39,276,999900,999900,10.6,6.7,77,1.5
1059,19,295,999900,999900,11.7,6.1,68,0
1178,1,182,999900,999900,11.7,6.1,68,0
1260,4,192,999900,999900,11.7,6.1,68,9.3
1300,275,287,999900,999900,10.6,6.7,77,1.5
1298,384,296,999900,999900,13.3,6.1,62,1
1253,33,353,999900,999900,13.9,5.6,57,4.1
1167,8,226,999900,999900,13.9,8.3,69,2.1
1044,3,111,999900,999900,13.9,7.2,64,2.1
889,1,52,999900,999900,14.4,6.1,57,1.5
710,1,10,999900,999900,13.9,5,55,1
0,0,0,999900,999900,12.8,6.1,64,0
0,0,0,999900,999900,12.2,6.1,66,0
0,0,0,999900,999900,11.1,6.7,74,0
0,0,0,999900,999900,11.1,6.7,74,2.1
0,0,0,999900,999900,10.6,6.1,74,2.1
0,0,0,999900,999900,10.6,7.2,79,1.5
0,0,0,999900,999900,11.7,7.2,74,1.5
0,0,0,999900,999900,11.1,6.7,74,1.5
0,0,0,999900,999900,11.1,6.7,74,4.1
0,0,0,999900,999900,10,6.7,80,2.6
0,0,17,999900,999900,8.9,6.1,83,2.1
541,196,179,999900,999900,8.3,5.6,83,2.6
734,701,265,999900,999900,11.1,6.1,71,2.6
910,838,296,999900,999900,14.4,6.1,57,3.1
1061,898,301,999900,999900,16.1,6.7,54,2.1
1179,924,268,999900,999900,17.2,6.1,48,2.1
1261,912,259,999900,999900,17.8,5,43,4.1
1301,834,145,999900,999900,18.3,5.6,43,2.1
1299,899,82,999900,999900,19.4,6.1,42,3.6
1253,889,35,999900,999900,20.6,5.6,37,3.1
1168,870,13,999900,999900,20.6,5.6,37,2.1
1045,732,0,999900,999900,21.1,5.6,36,2.6
891,449,0,999900,999900,21.1,4.4,33,1
712,40,9,999900,999900,20.6,4.4,34,1.5
0,0,0,999900,999900,19.4,5,39,0
0,0,0,999900,999900,18.9,5.6,42,1
0,0,0,999900,999900,17.2,5,44,0
0,0,0,999900,999900,15.6,5.6,51,0
0,0,0,999900,999900,14.4,6.1,57,0
0,0,0,999900,999900,13.3,6.1,62,1
0,0,0,999900,999900,12.2,5,61,0
0,0,0,999900,999900,11.1,4.4,63,1.5
0,0,0,999900,999900,10.6,5,68,0
0,0,0,999900,999900,10,5.6,74,0
0,0,18,999900,999900,9.4,5,74,0
544,173,173,999900,999900,10,5.6,74,0
736,589,284,999900,999900,12.8,6.1,64,1.5
912,789,314,999900,999900,17.2,6.1,48,2.6
1063,827,310,999900,999900,19.4,6.1,42,1.5
1181,850,293,999900,999900,21.1,6.1,38,0
1262,873,278,999900,999900,21.7,5,34,0
1302,864,215,999900,999900,22.8,5.6,33,0
1299,857,174,999900,999900,23.9,5,29,1.5
1254,828,113,999900,999900,24.4,3.3,25,1.5
1169,779,54,999900,999900,25,3.3,24,5.1
1046,547,87,999900,999900,25,3.9,25,1.5
892,108,117,999900,999900,25,3.3,24,4.1
714,7,16,999900,999900,23.9,1.1,22,3.6
520,0,0,999900,999900,22.8,2.2,26,1.5
0,0,0,999900,999900,21.1,2.8,30,0
0,0,0,999900,999900,19.4,2.8,33,0
0,0,0,999900,999900,17.8,5,43,2.1
0,0,0,999900,999900,17.8,2.8,37,0
0,0,0,999900,999900,16.1,2.8,41,0
0,0,0,999900,999900,13.9,3.9,51,0
0,0,0,999900,999900,14.4,3.9,49,0
0,0,0,999900,999900,13.3,3.9,53,1
0,0,0,999900,999900,11.7,3.9,59,1
0,0,19,999900,999900,11.1,3.9,61,3.6
547,476,171,999900,999900,11.1,2.8,57,1
739,755,239,999900,999900,14.4,2.8,46,2.6
914,894,255,999900,999900,18.3,3.3,37,3.1
1064,950,255,999900,999900,20,4.4,36,0
1182,970,221,999900,999900,22.8,3.9,29,0
1263,969,167,999900,999900,23.9,3.3,26,2.1
1303,978,127,999900,999900,25,0.6,20,1.5
1300,963,69,999900,999900,25.6,0.6,19,4.1
1255,935,17,999900,999900,26.7,1.1,19,5.1
1169,884,0,999900,999900,27.2,2.2,20,4.1
1047,709,0,999900,999900,27.2,2.2,20,2.6
893,346,15,999900,999900,26.7,2.8,21,3.6
716,56,5,999900,999900,26.7,2.2,20,3.1
522,0,0,999900,999900,25,3.3,24,1
0,0,0,999900,999900,23.3,3.3,27,0
0,0,0,999900,999900,21.7,3.3,30,0
0,0,0,999900,999900,20,5,37,0
0,0,0,999900,999900,18.3,4.4,40,0
0,0,0,999900,999900,17.2,4.4,43,0
0,0,0,999900,999900,16.7,5,46,0
0,0,0,999900,999900,14.4,3.3,47,2.1
0,0,0,999900,999900,13.9,4.4,53,1.5
0,0,0,999900,999900,13.9,4.4,53,1
0,0,19,999900,999900,12.8,3.3,52,2.1
551,155,176,999900,999900,12.8,3.3,52,0
742,491,287,999900,999900,15,3.3,45,0
917,764,309,999900,999900,18.3,5,41,1.5
1066,823,330,999900,999900,21.7,3.3,30,1
1184,858,326,999900,999900,23.9,3.3,26,0
1264,856,284,999900,999900,25,3.3,24,1
1304,847,240,999900,999900,26.1,2.8,22,2.1
1301,830,182,999900,999900,27.2,1.7,19,3.1
1256,811,131,999900,999900,27.8,2.2,19,4.1
1170,763,69,999900,999900,27.8,0,16,3.6
1048,518,101,999900,999900,28.3,-0.6,15,1.5
895,120,121,999900,999900,27.8,-0.6,16,4.6
717,4,18,999900,999900,27.8,-1.1,15,3.6
524,0,0,999900,999900,25.6,-1.1,17,2.1
0,0,0,999900,999900,23.3,0.6,22,0
0,0,0,999900,999900,21.7,-0.6,22,0
0,0,0,999900,999900,20.6,1.7,28,1
0,0,0,999900,999900,18.3,-1.1,27,0
0,0,0,999900,999900,17.8,0,30,3.1
0,0,0,999900,999900,16.7,-1.7,28,2.1
0,0,0,999900,999900,15.6,0,34,1
0,0,0,999900,999900,15,-1.1,33,1
0,0,0,999900,999900,13.9,0,38,0
0,0,22,999900,999900,12.2,0.6,45,0
554,453,175,999900,999900,12.2,0,43,2.1
744,783,248,999900,999900,15.6,-1.1,31,1
919,885,261,999900,999900,19.4,-0.6,26,0
1068,960,274,999900,999900,23.9,-0.6,20,2.6
1185,980,236,999900,999900,25.6,0,19,1
1265,977,185,999900,999900,26.7,-0.6,17,1
1305,974,137,999900,999900,27.8,-1.7,14,3.6
1302,953,78,999900,999900,28.9,-3.3,12,1.5
1257,929,31,999900,999900,29.4,-3.9,11,2.1
1171,884,0,999900,999900,29.4,-3.3,11,4.1
1049,712,0,999900,999900,30,-2.8,11,2.1
896,378,16,999900,999900,30,-3.3,11,4.1
719,55,8,999900,999900,29.4,-0.6,14,3.6
527,0,0,999900,999900,27.8,0.6,17,2.1
0,0,0,999900,999900,26.1,0.6,19,3.1
0,0,0,999900,999900,24.4,1.1,22,3.1
0,0,0,999900,999900,22.2,1.1,25,2.6
0,0,0,999900,999900,24.4,-2.2,17,5.1
0,0,0,999900,999900,23.3,-3.9,15,7.2
0,0,0,999900,999900,22.2,-3.9,16,4.1
0,0,0,999900,999900,21.1,-4.4,17,5.1
0,0,0,999900,999900,19.4,-3.3,21,2.1
0,0,0,999900,999900,16.7,-2.2,27,1
0,0,25,999900,999900,16.7,-2.8,25,1
557,366,192,999900,999900,15.6,-2.2,29,0
747,736,265,999900,999900,17.8,-1.1,27,1
921,853,303,999900,999900,22.8,-1.1,20,3.6
1069,914,301,999900,999900,24.4,-1.7,17,3.1
1186,928,270,999900,999900,25,-1.7,17,2.1
1266,919,226,999900,999900,25.6,-1.1,17,2.1
1305,916,181,999900,999900,26.7,-1.1,16,2.6
1302,910,132,999900,999900,27.8,-3.3,12,3.1
1257,888,83,999900,999900,27.8,-3.9,12,5.1
1172,837,39,999900,999900,28.9,-3.3,12,6.2
1050,681,24,999900,999900,28.3,-3.9,11,3.6
897,286,70,999900,999900,28.3,-0.6,15,5.1
720,21,17,999900,999900,27.8,-2.2,14,4.1
529,0,0,999900,999900,26.1,-0.6,17,1.5
0,0,0,999900,999900,23.9,-0.6,20,2.1
0,0,0,999900,999900,22.2,0.6,24,1.5
0,0,0,999900,999900,22.8,-1.7,19,3.6
0,0,0,999900,999900,22.8,-1.7,19,5.7
0,0,0,999900,999900,21.7,0,24,3.1
0,0,0,999900,999900,21.1,-0.6,23,3.1
0,0,0,999900,999900,17.2,0,31,2.6
0,0,0,999900,999900,16.7,1.1,35,2.1
0,0,0,999900,999900,16.7,0.6,34,1
0,0,22,999900,999900,15,0.6,37,0
560,163,183,999900,999900,15.6,2.8,42,0
750,578,291,999900,999900,20,5.6,39,1.5
923,774,333,999900,999900,23.3,7.2,35,4.6
1071,831,354,999900,999900,25,8.9,36,2.1
1188,851,340,999900,999900,26.7,8.3,31,2.6
1267,848,303,999900,999900,27.8,8.3,29,2.6
1306,847,264,999900,999900,28.9,8.3,27,2.6
1303,832,208,999900,999900,29.4,6.7,24,4.1
1258,804,150,999900,999900,29.4,5.6,22,3.6
1173,736,94,999900,999900,29.4,5,21,2.1
1051,426,137,999900,999900,30,5.6,21,2.6
898,109,131,999900,999900,30,5,21,1.5
722,1,18,999900,999900,29.4,5,21,0
531,0,0,999900,999900,28.3,5,23,2.1
0,0,0,999900,999900,26.1,5,26,1
0,0,0,999900,999900,26.1,6.1,28,3.1
0,0,0,999900,999900,23.3,7.2,35,1.5
0,0,0,999900,999900,22.8,7.2,37,1.5
0,0,0,999900,999900,21.7,7.2,39,3.6
0,0,0,999900,999900,20.6,7.2,42,3.1
0,0,0,999900,999900,19.4,7.2,45,2.6
0,0,0,999900,999900,18.9,6.7,45,1.5
0,0,0,999900,999900,17.8,6.7,48,2.6
0,0,23,999900,999900,16.7,6.1,50,1.5
563,324,171,999900,999900,16.7,6.7,52,2.1
752,664,254,999900,999900,20.6,7.2,42,2.6
925,854,274,999900,999900,23.3,7.8,37,4.1
1073,913,273,999900,999900,26.1,8.9,34,5.1
1189,938,245,999900,999900,28.3,5.6,24,4.1
1268,940,197,999900,999900,28.9,5.6,23,5.7
1307,947,156,999900,999900,30.6,5,20,3.6
1304,939,104,999900,999900,31.1,2.2,16,2.6
1258,911,57,999900,999900,32.2,0.6,13,3.1
1173,854,11,999900,999900,32.2,1.1,14,4.6
1052,698,7,999900,999900,32.2,0,13,2.6
900,361,38,999900,999900,31.7,0,13,4.6
724,44,14,999900,999900,30.3,0.7,15,2
533,0,0,999900,999900,28.9,1.2,17,1.1
0,0,0,999900,999900,27.4,1.6,19,0.4
0,0,0,999900,999900,26,2.1,21,0.1
0,0,0,999900,999900,24.6,2.6,24,0
0,0,0,999900,999900,23.2,3.1,27,0
0,0,0,999900,999900,21.1,4.2,33,0.4
0,0,0,999900,999900,20,4.6,36,0.9
0,0,0,999900,999900,19.1,4.7,39,1.5
0,0,0,999900,999900,18.6,4.7,40,2
0,0,0,999900,999900,18.3,4.5,40,2.4
0,0,36,999900,999900,18.4,4.1,39,2.7
566,438,200,999900,999900,21.7,5,34,3.1
754,748,263,999900,999900,23.9,5.6,31,3.6
927,845,294,999900,999900,25.7,4.8,26,3.4
1074,894,290,999900,999900,27.6,4.1,22,3.3
1190,909,264,999900,999900,29.4,3.3,19,3.1
1269,899,220,999900,999900,30.9,3.3,17,3.3
1308,885,170,999900,999900,32.4,3.3,16,3.4
1304,873,118,999900,999900,33.9,3.3,15,3.6
1259,859,75,999900,999900,33.9,3.7,15,3.1
1174,821,27,999900,999900,33.9,4,15,2.6
1053,658,34,999900,999900,33.9,4.4,16,2.1
901,369,50,999900,999900,32.6,3.5,16,2.1
725,73,17,999900,999900,31.3,2.6,16,2.1
535,0,0,999900,999900,30,1.7,16,2.1
0,0,0,999900,999900,28.9,1.7,17,3.8
0,0,0,999900,999900,27.8,1.7,18,5.5
0,0,0,999900,999900,26.7,1.7,20,7.2
0,0,0,999900,999900,25.4,2.2,22,5.8
0,0,0,999900,999900,24.1,2.8,25,4.5
0,0,0,999900,999900,22.8,3.3,28,3.1
0,0,0,999900,999900,21.9,3.5,30,3.3
0,0,0,999900,999900,20.9,3.7,32,3.4
0,0,0,999900,999900,20,3.9,35,3.6
0,0,34,999900,999900,21.3,3.9,32,3.3
569,207,194,999900,999900,22.6,3.9,29,2.9
757,466,299,999900,999900,23.9,3.9,27,2.6
928,660,327,999900,999900,25.7,5,26,2.2
1076,751,321,999900,999900,27.6,6.1,25,1.9
1191,767,315,999900,999900,29.4,7.2,25,1.5
1270,766,280,999900,999900,30,6.7,23,1.7
1308,750,245,999900,999900,30.5,6.1,22,1.9
1305,731,207,999900,999900,31.1,5.6,20,2.1
1260,731,151,999900,999900,31.1,5.6,20,2.1
1175,654,130,999900,999900,31.1,5.6,20,2.1
1054,476,130,999900,999900,31.1,5.6,20,2.1
902,200,117,999900,999900,30,6.1,22,2.4
727,21,29,999900,999900,28.9,6.7,25,2.8
537,0,0,999900,999900,27.8,7.2,27,3.1
0,0,0,999900,999900,26.9,7.4,29,3.3
0,0,0,999900,999900,25.9,7.6,31,3.4
0,0,0,999900,999900,25,7.8,33,3.6
0,0,0,999900,999900,23.7,7.4,35,3.8
0,0,0,999900,999900,22.4,7.1,37,3.9
0,0,0,999900,999900,21.1,6.7,39,4.1
0,0,0,999900,999900,20.2,6.9,42,3.8
0,0,0,999900,999900,19.2,7,45,3.4
0,0,0,999900,999900,18.3,7.2,48,3.1
0,0,39,999900,999900,19.2,7,45,3.3
571,474,200,999900,999900,20.2,6.9,42,3.4
759,763,260,999900,999900,21.1,6.7,39,3.6
930,860,288,999900,999900,23,6.7,35,3.3
1077,908,280,999900,999900,24.8,6.7,31,2.9
1192,925,251,999900,999900,26.7,6.7,28,2.6
1271,926,210,999900,999900,27.8,7.1,27,2.6
1309,923,163,999900,999900,28.9,7.4,26,2.6
1305,920,115,999900,999900,30,7.8,25,2.6
1260,902,69,999900,999900,30.4,7.2,23,3.1
1175,851,26,999900,999900,30.7,6.7,22,3.6
1054,729,3,999900,999900,31.1,6.1,21,4.1
903,437,29,999900,999900,30.2,6.5,23,3.6
729,101,14,999900,999900,29.2,6.8,24,3.1
539,0,0,999900,999900,28.3,7.2,26,2.6
0,0,0,999900,999900,27,7.4,29,2.6
0,0,0,999900,999900,25.7,7.6,32,2.6
0,0,0,999900,999900,24.4,7.8,35,2.6
0,0,0,999900,999900,23.5,7.8,37,2.6
0,0,0,999900,999900,22.6,7.8,39,2.6
0,0,0,999900,999900,21.7,7.8,41,2.6
0,0,0,999900,999900,20.9,7.8,43,2.2
0,0,0,999900,999900,20.2,7.8,45,1.9
0,0,0,999900,999900,19.4,7.8,47,1.5
0,0,41,999900,999900,20,8,46,1.7
574,605,193,999900,999900,20.5,8.1,45,1.9
761,837,241,999900,999900,21.1,8.3,44,2.1
932,922,258,999900,999900,23.5,8.1,37,2.3
1078,963,244,999900,999900,25.9,8,32,2.4
1193,979,207,999900,999900,28.3,7.8,27,2.6
1271,982,160,999900,999900,29.2,7.8,26,3.3
1310,980,109,999900,999900,30.2,7.8,25,3.9
1306,976,63,999900,999900,31.1,7.8,23,4.6
1261,960,19,999900,999900,31.5,6.7,21,4.4
1176,917,0,999900,999900,31.8,5.5,19,4.3
1055,821,0,999900,999900,32.2,4.4,17,4.1
904,590,0,999900,999900,30.9,4.4,19,3.8
730,169,0,999900,999900,29.6,4.4,20,3.4
541,0,0,999900,999900,28.3,4.4,22,3.1
0,0,0,999900,999900,27.4,4.8,24,2.8
0,0,0,999900,999900,26.5,5.2,26,2.4
0,0,0,999900,999900,25.6,5.6,28,2.1
0,0,0,999900,999900,24.8,6.1,30,2.3
0,0,0,999900,999900,24.1,6.7,33,2.4
0,0,0,999900,999900,23.3,7.2,35,2.6
0,0,0,999900,999900,21.6,7.4,40,2.2
0,0,0,999900,999900,20,7.6,45,1.9
0,0,0,999900,999900,18.3,7.8,50,1.5
0,0,40,999900,999900,19.8,7.8,46,2.2
577,478,192,999900,999900,21.3,7.8,42,2.9
763,703,258,999900,999900,22.8,7.8,38,3.6
934,844,271,999900,999900,24.8,7.4,33,3.1
1079,890,267,999900,999900,26.9,7.1,28,2.6
1194,891,254,999900,999900,28.9,6.7,25,2.1
1272,639,306,999900,999900,29.5,5.4,22,1.9
1310,557,209,999900,999900,30,4.1,19,1.7
1306,312,272,999900,999900,30.6,2.8,17,1.5
1261,380,269,999900,999900,31.1,2.4,16,3.1
1177,689,28,999900,999900,31.7,2.1,15,4.6
1056,495,124,999900,999900,32.2,1.7,14,6.2
906,227,111,999900,999900,31.1,2.4,16,6.5
732,71,21,999900,999900,30,3.2,18,6.9
543,0,0,999900,999900,28.9,3.9,20,7.2
0,0,0,999900,999900,27.6,3.5,21,6.9
0,0,0,999900,999900,26.3,3.2,22,6.5
0,0,0,999900,999900,25,2.8,24,6.2
0,0,0,999900,999900,23,2.4,26,5.3
0,0,0,999900,999900,20.9,2.1,29,4.5
0,0,0,999900,999900,18.9,1.7,32,3.6
0,0,0,999900,999900,17.4,1.9,35,3.6
0,0,0,999900,999900,15.9,2,39,3.6
0,0,0,999900,999900,14.4,2.2,44,3.6
0,0,44,999900,999900,16.3,2.9,41,3.1
579,447,205,999900,999900,18.1,3.7,38,2.6
765,742,267,999900,999900,20,4.4,36,2.1
935,838,298,999900,999900,21.5,4,32,2.3
1081,886,294,999900,999900,22.9,3.7,29,2.4
1195,902,268,999900,999900,24.4,3.3,25,2.6
1273,903,231,999900,999900,25.9,2.9,23,3.8
1311,900,185,999900,999900,27.4,2.6,20,5
1307,897,138,999900,999900,28.9,2.2,18,6.2
1262,879,91,999900,999900,29.1,0,15,6.2
1177,830,46,999900,999900,29.2,-2.1,13,6.2
1057,711,19,999900,999900,29.4,-4.4,10,6.2
907,410,46,999900,999900,28.1,-3.6,12,5.5
733,92,20,999900,999900,26.9,-2.8,14,4.8
545,0,0,999900,999900,25.6,-2.2,16,4.1
0,0,0,999900,999900,24.3,-2.7,16,3.6
0,0,0,999900,999900,23,-3.2,17,3.1
0,0,0,999900,999900,21.7,-3.9,17,2.6
0,0,0,999900,999900,20.2,-4.2,18,2.4
0,0,0,999900,999900,18.7,-4.5,19,2.3
0,0,0,999900,999900,17.2,-5,20,2.1
0,0,0,999900,999900,15.4,-4.3,24,2.1
0,0,0,999900,999900,13.5,-3.8,29,2.1
0,0,0,999900,999900,11.7,-3.3,34,2.1
0,0,45,999900,999900,14.8,-4.1,26,2.6
582,605,195,999900,999900,18,-5.1,19,3.1
767,754,265,999900,999900,21.1,-6.1,15,3.6
937,834,280,999900,999900,22.8,-5.8,14,3.4
1082,854,264,999900,999900,24.4,-5.7,12,3.3
1196,844,228,999900,999900,26.1,-5.6,11,3.1
1273,835,200,999900,999900,27.2,-7,9,3.3
1311,826,164,999900,999900,28.3,-8.4,8,3.4
1307,823,122,999900,999900,29.4,-10,6,3.6
1262,705,129,999900,999900,29.4,-9.7,7,3.3
1178,637,70,999900,999900,29.4,-9.5,7,2.9
1058,251,201,999900,999900,29.4,-9.4,7,2.6
908,394,2,999900,999900,28.1,-8,8,2.2
735,70,16,999900,999900,26.9,-6.8,10,1.9
548,0,0,999900,999900,25.6,-5.6,12,1.5
0,0,0,999900,999900,23.7,-4.4,14,1.5
0,0,0,999900,999900,21.9,-3.2,18,1.5
0,0,0,999900,999900,20,-2.2,22,1.5
0,0,0,999900,999900,18.9,-2.1,24,1.7
0,0,0,999900,999900,17.8,-2.1,25,1.9
0,0,0,999900,999900,16.7,-2.2,27,2.1
0,0,0,999900,999900,15.9,-1.6,30,1.9
0,0,0,999900,999900,15.2,-1,33,1.7
0,0,0,999900,999900,14.4,-0.6,35,1.5
0,0,44,999900,999900,16.6,-0.9,30,2.5
584,266,206,999900,999900,18.9,-1.2,25,3.6
769,725,243,999900,999900,21.1,-1.7,21,4.6
938,853,248,999900,999900,23.5,-2.3,17,4.1
1083,891,236,999900,999900,25.9,-3.1,14,3.6
1197,902,206,999900,999900,28.3,-3.9,11,3.1
1274,827,175,999900,999900,29.6,-3.6,11,2.9
1312,816,83,999900,999900,30.9,-3.4,10,2.8
1308,488,297,999900,999900,32.2,-3.3,10,2.6
1263,370,287,999900,999900,32,-4,9,3.8
1178,523,37,999900,999900,31.9,-4.7,9,5
1059,255,110,999900,999900,31.7,-5.6,8,6.2
909,56,110,999900,999900,30.4,-4.4,10,5
736,20,21,999900,999900,29.1,-3.2,12,3.8
550,0,0,999900,999900,27.8,-2.2,14,2.6
0,0,0,999900,999900,26.5,-1.4,16,1.7
0,0,0,999900,999900,25.2,-0.6,18,0.9
0,0,0,999900,999900,23.9,0,21,0
0,0,0,999900,999900,22.4,0.2,23,0.7
0,0,0,999900,999900,20.9,0.4,25,1.4
0,0,0,999900,999900,19.4,0.6,28,2.1
0,0,0,999900,999900,18.3,-0.1,29,2.8
0,0,0,999900,999900,17.2,-0.8,29,3.4
0,0,0,999900,999900,16.1,-1.7,29,4.1
0,0,47,999900,999900,17.6,-1,28,3.9
586,402,206,999900,999900,19.1,-0.5,27,3.8
771,530,318,999900,999900,20.6,0,25,3.6
940,721,345,999900,999900,22.6,-0.6,21,3.1
1084,762,369,999900,999900,24.7,-1.4,17,2.6
1197,779,366,999900,999900,26.7,-2.2,15,2.1
1274,776,337,999900,999900,28.2,-3,12,2.3
1312,769,294,999900,999900,29.6,-4,11,2.4
1308,745,261,999900,999900,31.1,-5,9,2.6
1263,506,288,999900,999900,30.9,-4,10,4.1
1179,170,363,999900,999900,30.8,-3,11,5.7
1060,58,236,999900,999900,30.6,-2.2,12,7.2
910,41,117,999900,999900,29.5,-1.6,13,6.3
738,71,9,999900,999900,28.3,-1,15,5.5
552,0,0,999900,999900,27.2,-0.6,16,4.6
0,0,0,999900,999900,25.7,0.2,19,4.1
0,0,0,999900,999900,24.3,0.9,21,3.6
0,0,0,999900,999900,22.8,1.7,25,3.1
0,0,0,999900,999900,22.6,1.7,25,2.8
0,0,0,999900,999900,22.4,1.7,25,2.4
0,0,0,999900,999900,22.2,1.7,26,2.1
0,0,0,999900,999900,20.9,3,31,1.9
0,0,0,999900,999900,19.6,4.3,36,1.7
0,0,0,999900,999900,18.3,5.6,43,1.5
0,0,45,999900,999900,19.2,6.1,42,1.7
589,466,186,999900,999900,20.2,6.7,41,1.9
773,671,247,999900,999900,21.1,7.2,41,2.1
941,841,256,999900,999900,23.3,6.8,35,1.9
1085,901,258,999900,999900,25.6,6.5,29,1.7
1198,939,237,999900,999900,27.8,6.1,25,1.5
1275,943,193,999900,999900,28.7,5.2,22,1.7
1312,940,146,999900,999900,29.7,4.2,20,1.9
1309,938,100,999900,999900,30.6,3.3,18,2.1
1264,922,55,999900,999900,30.8,3.1,17,3.3
1180,874,15,999900,999900,30.9,3,17,4.5
1060,772,0,999900,999900,31.1,2.8,17,5.7
911,521,3,999900,999900,30,2.4,17,4.7
739,178,3,999900,999900,28.9,2.1,18,3.6
554,0,0,999900,999900,27.8,1.7,18,2.6
0,0,0,999900,999900,25.9,2.2,21,2.2
0,0,0,999900,999900,24.1,2.8,25,1.9
0,0,0,999900,999900,22.2,3.3,29,1.5
0,0,0,999900,999900,20.7,3.9,33,1.9
0,0,0,999900,999900,19.3,4.4,37,2.2
0,0,0,999900,999900,17.8,5,43,2.6
0,0,0,999900,999900,17.1,4.8,44,2.6
0,0,0,999900,999900,16.3,4.6,46,2.6
0,0,0,999900,999900,15.6,4.4,47,2.6
0,0,48,999900,999900,17.4,4.2,42,2.8
591,368,202,999900,999900,19.3,4.1,37,2.9
774,552,295,999900,999900,21.1,3.9,32,3.1
942,716,309,999900,999900,23.3,3.7,28,3.1
1086,758,309,999900,999900,25.6,3.5,24,3.1
1199,743,309,999900,999900,27.8,3.3,21,3.1
1275,606,357,999900,999900,28.7,3.7,20,2.9
1313,500,376,999900,999900,29.7,4,19,2.8
1309,409,374,999900,999900,30.6,4.4,19,2.6
1264,332,355,999900,999900,31,3.9,18,3.6
1180,239,313,999900,999900,31.3,3.3,17,4.7
1061,431,53,999900,999900,31.7,2.8,16,5.7
912,84,127,999900,999900,29.8,4.1,20,4.5
741,67,17,999900,999900,28,5.4,24,3.3
556,0,0,999900,999900,26.1,6.7,29,2.1
0,0,0,999900,999900,24.1,7.6,35,1.9
0,0,0,999900,999900,22,8.5,42,1.7
0,0,0,999900,999900,20,9.4,50,1.5
0,0,0,999900,999900,19.3,7.4,46,1.9
0,0,0,999900,999900,18.5,5.3,42,2.2
0,0,0,999900,999900,17.8,3.3,38,2.6
0,0,0,999900,999900,17.1,3.9,41,3.1
0,0,0,999900,999900,16.3,4.4,45,3.6
0,0,0,999900,999900,15.6,5,49,4.1
0,0,40,999900,999900,16.7,5.7,48,3.6
593,292,167,999900,999900,17.8,6.5,47,3.1
776,394,260,999900,999900,18.9,7.2,47,2.6
943,495,304,999900,999900,20.6,6.7,40,3.4
1087,539,321,999900,999900,22.2,6.1,35,4.3
1199,548,323,999900,999900,23.9,5.6,31,5.1
1276,654,286,999900,999900,24.3,5.6,30,6.3
1313,706,274,999900,999900,24.6,5.6,29,7.6
1309,783,225,999900,999900,25,5.6,29,8.8
1264,774,168,999900,999900,25,4.7,27,8.4
1181,738,108,999900,999900,25,3.7,25,8.1
1062,591,92,999900,999900,25,2.8,24,7.7
913,275,112,999900,999900,23.9,2.4,24,6.3
742,239,0,999900,999900,22.8,2.1,26,5
558,0,0,999900,999900,21.7,1.7,27,3.6
0,0,0,999900,999900,20.8,2.2,29,4.8
0,0,0,999900,999900,19.8,2.8,32,6
0,0,0,999900,999900,18.9,3.3,35,7.2
0,0,0,999900,999900,18,3.3,38,5.7
0,0,0,999900,999900,17,3.3,40,4.1
0,0,0,999900,999900,16.1,3.3,42,2.6
0,0,0,999900,999900,14.6,3.5,47,2.4
0,0,0,999900,999900,13.2,3.7,52,2.3
0,0,0,999900,999900,11.7,3.9,59,2.1
0,0,54,999900,999900,13.5,4.3,54,2.6
595,581,201,999900,999900,15.4,4.6,48,3.1
778,768,263,999900,999900,17.2,5,44,3.6
945,844,276,999900,999900,18.9,5.4,41,3.3
1088,862,258,999900,999900,20.5,5.7,38,2.9
1200,852,220,999900,999900,22.2,6.1,35,2.6
1276,876,193,999900,999900,23.5,5.7,32,2.6
1313,897,157,999900,999900,24.8,5.4,29,2.6
1310,919,118,999900,999900,26.1,5,26,2.6
1265,901,68,999900,999900,26.5,4.3,24,2.4
